t, Pond Storage,t, Pond Outflow,t, Pond Inflow,t, Rain
40333.12000,57.8186,40333.12000,3.25004,40333.12000,0.121754,40333.12000,0
40333.13000,57.7881,40333.13000,3.23734,40333.13000,0.116484,40333.13000,0
40333.14000,57.7576,40333.14000,3.22465,40333.14000,0.111213,40333.14000,0
40333.15000,57.7271,40333.15000,3.21195,40333.15000,0.105942,40333.15000,0
40333.16000,57.6966,40333.16000,3.19926,40333.16000,0.100672,40333.16000,0
40333.17000,57.6661,40333.17000,3.18656,40333.17000,0.0954013,40333.17000,0
40333.18000,57.6356,40333.18000,3.17387,40333.18000,0.0901307,40333.18000,0
40333.19000,57.6051,40333.19000,3.16118,40333.19000,0.0848602,40333.19000,0
40333.20000,57.5746,40333.20000,3.14848,40333.20000,0.0795896,40333.20000,0
40333.21000,57.5441,40333.21000,3.13579,40333.21000,0.074319,40333.21000,0
40333.22000,57.5136,40333.22000,3.12309,40333.22000,0.0690484,40333.22000,0
40333.23000,57.4831,40333.23000,3.1104,40333.23000,0.0637779,40333.23000,0
40333.24000,57.4539,40333.24000,3.09857,40333.24000,0.061646,40333.24000,0
40333.25000,57.4247,40333.25000,3.08675,40333.25000,0.0595141,40333.25000,0
40333.26000,57.3955,40333.26000,3.07493,40333.26000,0.0573822,40333.26000,0
40333.27000,57.3663,40333.27000,3.06311,40333.27000,0.0552504,40333.27000,0
40333.28000,57.3371,40333.28000,3.05129,40333.28000,0.0531185,40333.28000,0
40333.29000,57.3079,40333.29000,3.03947,40333.29000,0.0509866,40333.29000,0
40333.30000,57.2787,40333.30000,3.02765,40333.30000,0.0488547,40333.30000,0
40333.31000,57.2495,40333.31000,3.01583,40333.31000,0.0467229,40333.31000,0
40333.32000,57.2203,40333.32000,3.004,40333.32000,0.044591,40333.32000,0
40333.33000,57.1911,40333.33000,2.99218,40333.33000,0.0424591,40333.33000,0
40333.34000,57.1619,40333.34000,2.98036,40333.34000,0.0403272,40333.34000,0
40333.35000,57.1327,40333.35000,2.96854,40333.35000,0.0381954,40333.35000,0
40333.36000,57.1035,40333.36000,2.95672,40333.36000,0.0360635,40333.36000,0
40333.37000,57.0752,40333.37000,2.94546,40333.37000,0.0346468,40333.37000,0
40333.38000,57.0473,40333.38000,2.93449,40333.38000,0.0335878,40333.38000,0
40333.39000,57.0195,40333.39000,2.92352,40333.39000,0.0325287,40333.39000,0
40333.40000,56.9916,40333.40000,2.91255,40333.40000,0.0314697,40333.40000,0
40333.41000,56.9637,40333.41000,2.90158,40333.41000,0.0304106,40333.41000,0
40333.42000,56.9359,40333.42000,2.89061,40333.42000,0.0293516,40333.42000,0
40333.43000,56.908,40333.43000,2.87964,40333.43000,0.0282925,40333.43000,0
40333.44000,56.8802,40333.44000,2.86867,40333.44000,0.0272335,40333.44000,0
40333.45000,56.8523,40333.45000,2.8577,40333.45000,0.0261744,40333.45000,0
40333.46000,56.8244,40333.46000,2.84672,40333.46000,0.0251154,40333.46000,0
40333.47000,56.7966,40333.47000,2.83575,40333.47000,0.0240563,40333.47000,0
40333.48000,56.7687,40333.48000,2.82478,40333.48000,0.0229972,40333.48000,0
40333.49000,56.7408,40333.49000,2.81381,40333.49000,0.0219382,40333.49000,0
40333.50000,56.7107,40333.50000,2.80206,40333.50000,0.0210033,40333.50000,0
40333.51000,56.6758,40333.51000,2.78875,40333.51000,0.0203167,40333.51000,0
40333.52000,56.6409,40333.52000,2.77544,40333.52000,0.0196301,40333.52000,0
40333.53000,56.6061,40333.53000,2.76213,40333.53000,0.0189436,40333.53000,0
40333.54000,56.5712,40333.54000,2.74883,40333.54000,0.018257,40333.54000,0
40333.55000,56.5363,40333.55000,2.73552,40333.55000,0.0175704,40333.55000,0
40333.56000,56.5015,40333.56000,2.72221,40333.56000,0.0168838,40333.56000,0
40333.57000,56.4666,40333.57000,2.7089,40333.57000,0.0161972,40333.57000,0
40333.58000,56.4317,40333.58000,2.69559,40333.58000,0.0155106,40333.58000,0
40333.59000,56.3969,40333.59000,2.68228,40333.59000,0.0148241,40333.59000,0
40333.60000,56.362,40333.60000,2.66897,40333.60000,0.0141375,40333.60000,0
40333.61000,56.3272,40333.61000,2.65566,40333.61000,0.0134509,40333.61000,0
40333.62000,56.2923,40333.62000,2.64236,40333.62000,0.0127643,40333.62000,0
40333.63000,56.2574,40333.63000,2.62905,40333.63000,0.0120777,40333.63000,0
40333.64000,56.2253,40333.64000,2.61726,40333.64000,0.0117752,40333.64000,0
40333.65000,56.1931,40333.65000,2.60547,40333.65000,0.0114726,40333.65000,0
40333.66000,56.161,40333.66000,2.59368,40333.66000,0.0111701,40333.66000,0
40333.67000,56.1289,40333.67000,2.58189,40333.67000,0.0108675,40333.67000,0
40333.68000,56.0967,40333.68000,2.5701,40333.68000,0.010565,40333.68000,0
40333.69000,56.0646,40333.69000,2.55831,40333.69000,0.0102624,40333.69000,0
40333.70000,56.0325,40333.70000,2.54652,40333.70000,0.00995989,40333.70000,0
40333.71000,56.0003,40333.71000,2.53474,40333.71000,0.00965734,40333.71000,0
40333.72000,55.9682,40333.72000,2.52295,40333.72000,0.00935479,40333.72000,0
40333.73000,55.9361,40333.73000,2.51116,40333.73000,0.00905224,40333.73000,0
40333.74000,55.9039,40333.74000,2.49937,40333.74000,0.0087497,40333.74000,0
40333.75000,55.8718,40333.75000,2.48758,40333.75000,0.00844715,40333.75000,0
40333.76000,55.8396,40333.76000,2.47579,40333.76000,0.0081446,40333.76000,0
40333.77000,55.8075,40333.77000,2.464,40333.77000,0.00784205,40333.77000,0
40333.78000,55.7754,40333.78000,2.45221,40333.78000,0.0075395,40333.78000,0
40333.79000,55.7432,40333.79000,2.44042,40333.79000,0.00723695,40333.79000,0
40333.80000,55.7111,40333.80000,2.42863,40333.80000,0.00693441,40333.80000,0
40333.81000,55.6797,40333.81000,2.41722,40333.81000,0.00667037,40333.81000,0
40333.82000,55.6507,40333.82000,2.40711,40333.82000,0.00654112,40333.82000,0
40333.83000,55.6217,40333.83000,2.397,40333.83000,0.00641187,40333.83000,0
40333.84000,55.5927,40333.84000,2.38689,40333.84000,0.00628262,40333.84000,0
40333.85000,55.5637,40333.85000,2.37677,40333.85000,0.00615337,40333.85000,0
40333.86000,55.5347,40333.86000,2.36666,40333.86000,0.00602412,40333.86000,0
40333.87000,55.5057,40333.87000,2.35655,40333.87000,0.00589487,40333.87000,0
40333.88000,55.4767,40333.88000,2.34644,40333.88000,0.00576562,40333.88000,0
40333.89000,55.4478,40333.89000,2.33633,40333.89000,0.00563637,40333.89000,0
40333.90000,55.4188,40333.90000,2.32622,40333.90000,0.00550712,40333.90000,0
40333.91000,55.3898,40333.91000,2.31611,40333.91000,0.00537787,40333.91000,0
40333.92000,55.3608,40333.92000,2.306,40333.92000,0.00524862,40333.92000,0
40333.93000,55.3318,40333.93000,2.29589,40333.93000,0.00511937,40333.93000,0
40333.94000,55.3028,40333.94000,2.28578,40333.94000,0.00499012,40333.94000,0
40333.95000,55.2738,40333.95000,2.27566,40333.95000,0.00486087,40333.95000,0
40333.96000,55.2448,40333.96000,2.26555,40333.96000,0.00473162,40333.96000,0
40333.97000,55.2159,40333.97000,2.25544,40333.97000,0.00460237,40333.97000,0
40333.98000,55.1869,40333.98000,2.24533,40333.98000,0.00447312,40333.98000,0
40333.99000,55.1579,40333.99000,2.23522,40333.99000,0.00434387,40333.99000,0
40334.00000,55.1289,40334.00000,2.22511,40334.00000,0.00421462,40334.00000,0
40334.01000,55.0999,40334.01000,2.215,40334.01000,0.00408537,40334.01000,0
40334.02000,55.0709,40334.02000,2.20489,40334.02000,0.00395612,40334.02000,0
40334.03000,55.0419,40334.03000,2.19478,40334.03000,0.00382687,40334.03000,0
40334.04000,55.0129,40334.04000,2.18467,40334.04000,0.00369762,40334.04000,0
40334.05000,54.9858,40334.05000,2.17547,40334.05000,0.00360752,40334.05000,0
40334.06000,54.9603,40334.06000,2.16712,40334.06000,0.00355377,40334.06000,0
40334.07000,54.9348,40334.07000,2.15877,40334.07000,0.00350002,40334.07000,0
40334.08000,54.9093,40334.08000,2.15042,40334.08000,0.00344627,40334.08000,0
40334.09000,54.8838,40334.09000,2.14207,40334.09000,0.00339252,40334.09000,0
40334.10000,54.8583,40334.10000,2.13372,40334.10000,0.00333877,40334.10000,0
40334.11000,54.8328,40334.11000,2.12537,40334.11000,0.00328502,40334.11000,0
40334.12000,54.8073,40334.12000,2.11702,40334.12000,0.00323127,40334.12000,0
40334.13000,54.7818,40334.13000,2.10867,40334.13000,0.00317752,40334.13000,0
40334.14000,54.7563,40334.14000,2.10032,40334.14000,0.00312377,40334.14000,0
40334.15000,54.7308,40334.15000,2.09197,40334.15000,0.00307002,40334.15000,0
40334.16000,54.7053,40334.16000,2.08362,40334.16000,0.00301627,40334.16000,0
40334.17000,54.6798,40334.17000,2.07527,40334.17000,0.00296252,40334.17000,0
40334.18000,54.6543,40334.18000,2.06692,40334.18000,0.00290877,40334.18000,0
40334.19000,54.6288,40334.19000,2.05857,40334.19000,0.00285502,40334.19000,0
40334.20000,54.6033,40334.20000,2.05022,40334.20000,0.00280127,40334.20000,0
40334.21000,54.5778,40334.21000,2.04187,40334.21000,0.00274752,40334.21000,0
40334.22000,54.5523,40334.22000,2.03352,40334.22000,0.00269377,40334.22000,0
40334.23000,54.5268,40334.23000,2.02517,40334.23000,0.00264002,40334.23000,0
40334.24000,54.5014,40334.24000,2.01682,40334.24000,0.00258627,40334.24000,0
40334.25000,54.4759,40334.25000,2.00847,40334.25000,0.00253252,40334.25000,0
40334.26000,54.4504,40334.26000,2.00012,40334.26000,0.00247877,40334.26000,0
40334.27000,54.4249,40334.27000,1.99177,40334.27000,0.00242502,40334.27000,0
40334.28000,54.3994,40334.28000,1.98342,40334.28000,0.00237127,40334.28000,0
40334.29000,54.3739,40334.29000,1.97507,40334.29000,0.00231752,40334.29000,0
40334.30000,54.3484,40334.30000,1.96672,40334.30000,0.00226377,40334.30000,0
40334.31000,54.3229,40334.31000,1.95837,40334.31000,0.00221002,40334.31000,0
40334.32000,54.2974,40334.32000,1.95002,40334.32000,0.00215627,40334.32000,0
40334.33000,54.2719,40334.33000,1.94167,40334.33000,0.00210252,40334.33000,0
40334.34000,54.2464,40334.34000,1.93332,40334.34000,0.00204877,40334.34000,0
40334.35000,54.2209,40334.35000,1.92497,40334.35000,0.00199502,40334.35000,0
40334.36000,54.1954,40334.36000,1.91662,40334.36000,0.00194127,40334.36000,0
40334.37000,54.1752,40334.37000,1.91042,40334.37000,0.00191779,40334.37000,0
40334.38000,54.1555,40334.38000,1.90442,40334.38000,0.00189718,40334.38000,0
40334.39000,54.1358,40334.39000,1.89843,40334.39000,0.00187657,40334.39000,0
40334.40000,54.1161,40334.40000,1.89243,40334.40000,0.00185595,40334.40000,0
40334.41000,54.0964,40334.41000,1.88644,40334.41000,0.00183534,40334.41000,0
40334.42000,54.0767,40334.42000,1.88044,40334.42000,0.00181472,40334.42000,0
40334.43000,54.057,40334.43000,1.87444,40334.43000,0.00179411,40334.43000,0
40334.44000,54.0373,40334.44000,1.86845,40334.44000,0.0017735,40334.44000,0
40334.45000,54.0176,40334.45000,1.86245,40334.45000,0.00175288,40334.45000,0
40334.46000,53.9979,40334.46000,1.85645,40334.46000,0.00173227,40334.46000,0
40334.47000,53.9781,40334.47000,1.85046,40334.47000,0.00171165,40334.47000,0
40334.48000,53.9584,40334.48000,1.84446,40334.48000,0.00169104,40334.48000,0
40334.49000,53.9387,40334.49000,1.83846,40334.49000,0.00167042,40334.49000,0
40334.50000,53.919,40334.50000,1.83247,40334.50000,0.00164981,40334.50000,0
40334.51000,53.8993,40334.51000,1.82647,40334.51000,0.0016292,40334.51000,0
40334.52000,53.8796,40334.52000,1.82047,40334.52000,0.00160858,40334.52000,0
40334.53000,53.8599,40334.53000,1.81448,40334.53000,0.00158797,40334.53000,0
40334.54000,53.8402,40334.54000,1.80848,40334.54000,0.00156735,40334.54000,0
40334.55000,53.8205,40334.55000,1.80249,40334.55000,0.00154674,40334.55000,0
40334.56000,53.8008,40334.56000,1.79649,40334.56000,0.00152612,40334.56000,0
40334.57000,53.7811,40334.57000,1.79049,40334.57000,0.00150551,40334.57000,0
40334.58000,53.7614,40334.58000,1.7845,40334.58000,0.0014849,40334.58000,0
40334.59000,53.7417,40334.59000,1.7785,40334.59000,0.00146428,40334.59000,0
40334.60000,53.722,40334.60000,1.7725,40334.60000,0.00144367,40334.60000,0
40334.61000,53.7023,40334.61000,1.76651,40334.61000,0.00142305,40334.61000,0
40334.62000,53.6826,40334.62000,1.76051,40334.62000,0.00140244,40334.62000,0
40334.63000,53.6629,40334.63000,1.75451,40334.63000,0.00138182,40334.63000,0
40334.64000,53.6432,40334.64000,1.74852,40334.64000,0.00136121,40334.64000,0
40334.65000,53.6235,40334.65000,1.74252,40334.65000,0.0013406,40334.65000,0
40334.66000,53.6038,40334.66000,1.73652,40334.66000,0.00131998,40334.66000,0
40334.67000,53.584,40334.67000,1.73053,40334.67000,0.00129937,40334.67000,0
40334.68000,53.5643,40334.68000,1.72453,40334.68000,0.00127875,40334.68000,0
40334.69000,53.5446,40334.69000,1.71854,40334.69000,0.00125814,40334.69000,0
40334.70000,53.5249,40334.70000,1.71254,40334.70000,0.00123752,40334.70000,0
40334.71000,53.5052,40334.71000,1.70654,40334.71000,0.00121691,40334.71000,0
40334.72000,53.4855,40334.72000,1.70055,40334.72000,0.0011963,40334.72000,0
40334.73000,53.4658,40334.73000,1.69455,40334.73000,0.00117568,40334.73000,0
40334.74000,53.4461,40334.74000,1.68855,40334.74000,0.00115507,40334.74000,0
40334.75000,53.4264,40334.75000,1.68256,40334.75000,0.00113445,40334.75000,0
40334.76000,53.4067,40334.76000,1.67656,40334.76000,0.00111384,40334.76000,0
40334.77000,53.387,40334.77000,1.67056,40334.77000,0.00109322,40334.77000,0
40334.78000,53.3673,40334.78000,1.66457,40334.78000,0.00107261,40334.78000,0
40334.79000,53.356,40334.79000,1.66125,40334.79000,0.00106336,40334.79000,0
40334.80000,53.3472,40334.80000,1.65872,40334.80000,0.00105743,40334.80000,0
40334.81000,53.3383,40334.81000,1.6562,40334.81000,0.0010515,40334.81000,0
40334.82000,53.3295,40334.82000,1.65367,40334.82000,0.00104556,40334.82000,0
40334.83000,53.3207,40334.83000,1.65114,40334.83000,0.00103963,40334.83000,0
40334.84000,53.3118,40334.84000,1.64861,40334.84000,0.0010337,40334.84000,0
40334.85000,53.303,40334.85000,1.64608,40334.85000,0.00102777,40334.85000,0
40334.86000,53.2942,40334.86000,1.64355,40334.86000,0.00102184,40334.86000,0
40334.87000,53.2853,40334.87000,1.64102,40334.87000,0.00101591,40334.87000,0
40334.88000,53.2765,40334.88000,1.63849,40334.88000,0.00100998,40334.88000,0
40334.89000,53.2677,40334.89000,1.63596,40334.89000,0.00100405,40334.89000,0
40334.90000,53.2589,40334.90000,1.63343,40334.90000,0.000998121,40334.90000,0
40334.91000,53.25,40334.91000,1.6309,40334.91000,0.000992191,40334.91000,0
40334.92000,53.2412,40334.92000,1.62837,40334.92000,0.000986261,40334.92000,0
40334.93000,53.2324,40334.93000,1.62584,40334.93000,0.00098033,40334.93000,0
40334.94000,53.2235,40334.94000,1.62332,40334.94000,0.0009744,40334.94000,0
40334.95000,53.2147,40334.95000,1.62079,40334.95000,0.000968469,40334.95000,0
40334.96000,53.2059,40334.96000,1.61826,40334.96000,0.000962539,40334.96000,0
40334.97000,53.197,40334.97000,1.61573,40334.97000,0.000956609,40334.97000,0
40334.98000,53.1882,40334.98000,1.6132,40334.98000,0.000950678,40334.98000,0
40334.99000,53.1794,40334.99000,1.61067,40334.99000,0.000944748,40334.99000,0
40335.00000,53.1705,40335.00000,1.60814,40335.00000,0.000938817,40335.00000,0
40335.01000,53.1617,40335.01000,1.60561,40335.01000,0.000932887,40335.01000,0
40335.02000,53.1529,40335.02000,1.60308,40335.02000,0.000926957,40335.02000,0
40335.03000,53.144,40335.03000,1.60055,40335.03000,0.000921026,40335.03000,0
40335.04000,53.1352,40335.04000,1.59802,40335.04000,0.000915096,40335.04000,0
40335.05000,53.1264,40335.05000,1.59549,40335.05000,0.000909165,40335.05000,0
40335.06000,53.1175,40335.06000,1.59296,40335.06000,0.000903235,40335.06000,0
40335.07000,53.1087,40335.07000,1.59044,40335.07000,0.000897304,40335.07000,0
40335.08000,53.0999,40335.08000,1.58791,40335.08000,0.000891374,40335.08000,0
40335.09000,53.0911,40335.09000,1.58538,40335.09000,0.000885444,40335.09000,0
40335.10000,53.0822,40335.10000,1.58285,40335.10000,0.000879513,40335.10000,0
40335.11000,53.0734,40335.11000,1.58032,40335.11000,0.000873583,40335.11000,0
40335.12000,53.0646,40335.12000,1.57779,40335.12000,0.000867652,40335.12000,0
40335.13000,53.0557,40335.13000,1.57526,40335.13000,0.000861722,40335.13000,0
40335.14000,53.0469,40335.14000,1.57273,40335.14000,0.000855792,40335.14000,0
40335.15000,53.0381,40335.15000,1.5702,40335.15000,0.000849861,40335.15000,0
40335.16000,53.0292,40335.16000,1.56767,40335.16000,0.000843931,40335.16000,0
40335.17000,53.0204,40335.17000,1.56514,40335.17000,0.000838,40335.17000,0
40335.18000,53.0116,40335.18000,1.56261,40335.18000,0.00083207,40335.18000,0
40335.19000,53.0027,40335.19000,1.56008,40335.19000,0.000826139,40335.19000,0
40335.20000,52.9939,40335.20000,1.55756,40335.20000,0.000820209,40335.20000,0
40335.21000,52.9851,40335.21000,1.55503,40335.21000,0.000814279,40335.21000,0
40335.22000,52.9762,40335.22000,1.5525,40335.22000,0.000808348,40335.22000,0
40335.23000,52.9674,40335.23000,1.54997,40335.23000,0.000802418,40335.23000,0
40335.24000,52.9586,40335.24000,1.54744,40335.24000,0.000796487,40335.24000,0
40335.25000,52.9498,40335.25000,1.54491,40335.25000,0.000790557,40335.25000,0
40335.26000,52.9409,40335.26000,1.54238,40335.26000,0.000784627,40335.26000,0
